Note,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION
think trump drinks dunkin donuts,0,0,0,0,0,1,0,0
trump tshirt asking,0,0,0,0,0,1,0,0
trump,0,0,0,0,0,1,0,0
trump handshake,0,0,0,0,0,1,0,0
trudeautrump peace talks,0,0,0,0,0,1,0,0
trump tax cuts,0,0,0,0,0,1,0,0
trump rally tickets,0,0,0,0,0,1,0,0
trump rally parking,0,0,0,0,0,1,0,0
trump 2020,0,0,0,0,0,1,0,0
trump gentleman scholar,0,0,0,0,0,1,0,0
trump campaign fundraising,0,0,0,0,0,1,0,0
trump nudes,0,0,0,0,0,1,0,0
trump signs,0,0,0,0,0,1,0,0
trump fantasy,0,0,0,0,0,1,0,0
trump wig,0,0,0,0,0,1,0,0
thank speaking pro trump event great job,0,0,0,0,0,1,0,0
trump commanderinqueef,0,0,0,0,0,1,0,0
trump tax,0,0,0,0,0,1,0,0
trump tower bar grill,0,0,0,0,0,1,0,0
trump contribution,0,0,0,0,0,1,0,0
trump gear,0,0,0,0,0,1,0,0
trump 2020,0,0,0,0,0,1,0,0
trump texts,0,0,0,0,0,1,0,0
trump campaign donation,0,0,0,0,0,1,0,0
hot pot deep state obamacare birther trump cnn conspiracy fox,0,0,0,0,0,1,0,0
trump rally ticket,0,0,0,0,0,1,0,0
trump 2017,0,0,0,0,0,1,0,0
trump propaganda fund,0,0,0,0,0,1,0,0
ivanka trump closeout sale,0,0,0,0,0,1,0,0
trump rally tickets,0,0,0,0,0,1,0,0
trump campaign donation,0,0,0,0,0,1,0,0
trump trust,0,0,0,0,0,1,0,0
donald trump jr 2024 fundraising,0,0,0,0,0,1,0,0
donald j trump would jesus tax return,0,0,0,0,0,1,0,0
trump food,0,0,0,0,0,1,0,0
donald trump campaign,0,0,0,0,0,1,0,0
ryan trump tower hotel bill,0,0,0,0,0,1,0,0
trump 2020,0,0,0,0,0,1,0,0
trump shirt maga hat,0,0,0,0,0,1,0,0
insistent demand money support trump 2020 campaign although disagree strongly wife obey,0,0,0,0,0,1,0,0
trump tower,0,0,0,0,0,1,0,0
trump campaign donations,0,0,0,0,0,1,0,0
trump baabbaayy,0,0,0,0,0,1,0,0
trump tariff,0,0,0,0,0,1,0,0
trump peepee tapes,0,0,0,0,0,1,0,0
trump reelection fund,0,0,0,0,0,1,0,0
trump collusion payoff,0,0,0,0,0,1,0,0
donald trump support group,0,0,0,0,0,1,0,0
trump free america,0,0,0,0,0,1,0,0
donald trump hush money,0,0,0,0,0,1,0,0
trump 2020 campaign,0,0,0,0,0,1,0,0
fantasy trump presidency keepers going start fresh,0,0,0,0,0,1,0,0
trump 2020,0,0,0,0,0,1,0,0
trump campaign donation,0,0,0,0,0,1,0,0
donald trump socks,0,0,0,0,0,1,0,0
donald j trump impeachment defense fund fundraiser hosted gemch,0,0,0,0,0,1,0,0
donald trump 2020 reelection fund top supporter account stand anthem,0,0,0,0,0,1,0,0
democratic trump replacement fund augsep kitty,0,0,0,0,0,1,0,0
trump 2020 campaign,0,0,0,0,0,1,0,0
trump foundation,0,0,0,0,0,1,0,0
donald trump president 2020,0,0,0,0,0,1,0,0
trump assassination plans,0,0,0,0,0,1,0,0
trump presidential compain donation,0,0,0,0,0,1,0,0
trump university tuition refund,0,0,0,0,0,1,0,0
trump 2020,0,0,0,0,0,1,0,0
trump fees,0,0,0,0,0,1,0,0
donald trump called said got ta pay red head,0,0,0,0,0,1,0,0
trump campaign fund,0,0,0,0,0,1,0,0
response bullied via text know call trump wall st,0,0,0,0,0,1,0,0
dtrump hairline,0,0,0,0,0,1,0,0
miles matt trump fall camping,0,0,0,0,0,1,0,0
trump membership,0,0,0,0,0,1,0,0
trump campaign funds,0,0,0,0,0,1,0,0
trump rally,0,0,0,0,0,1,0,0
tremendous respect women donald trump 45th president us,0,0,0,0,0,1,0,0
trump über beer part 1,0,0,0,0,0,1,0,0
trump yard sign,0,0,0,0,0,1,0,0
trump über beer part 2,0,0,0,0,0,1,0,0
women trump shirts,0,0,0,0,0,1,0,0
trump rally tickets 2019 make america great,0,0,0,0,0,1,0,0
trump 911,0,0,0,0,0,1,0,0
trump shirts ya thats right shirts plural u200d,0,0,0,0,0,1,0,0
trump piñata party cups,0,0,0,0,0,1,0,0
trump support,0,0,0,0,0,1,0,0
trump 2020,0,0,0,0,0,1,0,0
additional funds add yearly donation donald trump foundation,0,0,0,0,0,1,0,0
trump swag,0,0,0,0,0,1,0,0
supplies trump rally,0,0,0,0,0,1,0,0
kanye westdonald trump luncheon,0,0,0,0,0,1,0,0
lord savior donald trump praise,0,0,0,0,0,1,0,0
back day footlongs 5 trump president,0,0,0,0,0,1,0,0
trump might dad,0,0,0,0,0,1,0,0
2nd trump donation,0,0,0,0,0,1,0,0
kanye trump lunch session,0,0,0,0,0,1,0,0
trump pin,0,0,0,0,0,1,0,0
trump campaign donation,0,0,0,0,0,1,0,0
fantasy trump division champion venmohelmet,0,0,0,0,0,1,0,0
mike pence tax,0,0,0,0,0,1,0,0
still waiting cheese bread shout michelle obama,0,0,0,0,0,1,0,0
obama tastee subs,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama cares,0,0,0,0,0,1,0,0
obama special,0,0,0,0,0,1,0,0
obama basedgod,0,0,0,0,0,1,0,0
hey um think someone afraid obama called barracknophobic,0,0,0,0,0,1,0,0
much change obama brought,0,0,0,0,0,1,0,0
obama fan club fees,0,0,0,0,0,1,0,0
obama sorry late,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
obama llama,0,0,0,0,0,1,0,0
bills dating back obama president,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
obama arizona,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
obama means family,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
schfifty five michelle obama,0,0,0,0,0,1,0,0
obama nicholas cage,0,0,0,0,0,1,0,0
malia obama sighting,0,0,0,0,0,1,0,0
michelle obama tix,0,0,0,0,0,1,0,0
mobama part 2,0,0,0,0,0,1,0,0
obama football,0,0,0,0,0,1,0,0
queen michelle obama,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
michelle obama tickets,0,0,0,0,0,1,0,0
disappointing ufc fight thanks obama,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
obama coffee,0,0,0,0,0,1,0,0
obama turned frogs gay,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
miss clarkson mrs obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama chia pet,0,0,0,0,0,1,0,0
beyoncé mixed michelle obama tho,0,0,0,0,0,1,0,0
obama coffee blackandstrong,0,0,0,0,0,1,0,0
obama president,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
give aunt jenny michelle obama tix,0,0,0,0,0,1,0,0
chinese immigrants,0,0,0,0,0,1,0,0
payment 153 swear get paid time broke immigrant boy,0,0,0,0,0,1,0,0
illegal immigrant,0,0,0,0,1,1,0,0
supporting italianamerican immigrant culture,0,0,0,0,0,1,0,0
nation immigrants festivalstage festivalbeer,0,0,0,0,0,1,0,0
viet chinese immigrant providing famiry,0,0,0,0,0,1,0,0
illegal immigrants public universities,0,0,0,0,1,1,0,0
curt damn army american immigrants land poutine price increase 17 18 people curt math good,0,0,0,0,0,1,0,0
damn feels good immigrant,0,0,0,0,0,1,0,0
irish immigrant,0,0,0,0,0,1,0,0
billz clinton,0,0,0,0,0,1,0,0
toilet paper hillary clinton barack obama ugly faces,0,0,0,0,0,1,0,0
bill clintons,0,0,0,0,0,1,0,0
bills clinton,0,0,0,0,0,1,0,0
bills clinton,0,0,0,0,0,1,0,0
clinton thanks jamie,0,0,0,0,0,1,0,0
bill clinton,0,0,0,0,0,1,0,0
imwwithher hillary clinton sticker removal fee,0,0,0,0,0,1,0,0
hillary clinton prison 2018,0,0,0,0,0,1,0,0
hilary clinton reelection fee,0,0,0,0,0,1,0,0
bill clinton,0,0,0,0,0,1,0,0
billz clinton,0,0,0,0,0,1,0,0
toilet paper hillary clinton barack obama ugly faces,0,0,0,0,0,1,0,0
bill clintons,0,0,0,0,0,1,0,0
bills clinton,0,0,0,0,0,1,0,0
bill clinton never forget,0,0,0,0,0,1,0,0
hillary email password username,0,0,0,0,0,1,0,0
hillaryclintonisapedophile,0,0,0,0,0,1,0,0
hillary clinton emails,0,0,0,0,0,1,0,0
something somethingsomething learning hillary losing 2016 election,0,0,0,0,0,1,0,0
hillary ever raising body count,0,0,0,0,0,1,0,0
hillary addiction,0,0,0,0,0,1,0,0
mo bamba barack obama,0,0,0,0,0,1,0,0
barack eats remotes,0,0,0,0,0,1,0,0
barack knee sexee,0,0,0,0,0,1,0,0
barack obama,0,0,0,0,0,1,0,0
barack,0,0,0,0,0,1,0,0
bring barack homecoming tailgate,0,0,0,0,0,1,0,0
barack michelle,0,0,0,0,0,1,0,0
barack,0,0,0,0,0,1,0,0
barack,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush whacker,0,0,0,0,0,1,0,0
boston bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
glory war bush 911,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bushy,0,0,0,0,0,1,0,0
bush 911,0,0,0,0,0,1,0,0
dke presidents george w george bush rutherford b hayes,0,0,0,0,0,1,0,0
bushy,0,0,0,0,0,1,0,0
bushes,0,0,0,0,0,1,0,0
bushes,0,0,0,0,0,1,0,0
bush 911,0,0,0,0,0,1,0,0
bush trim,0,0,0,0,0,1,0,0
bush baked,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
taco bell bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush workthank,0,0,0,0,0,1,0,0
gorge w bush museum,0,0,0,0,0,1,0,0
bush 911,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush 911,0,0,0,0,0,1,0,0
sush bush,0,0,0,0,0,1,0,0
bush 911,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush taxes,0,0,0,0,0,1,0,0
bush baked beans,0,0,0,0,0,1,0,0
bush wakers,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bushwood,0,0,0,0,0,1,0,0
kage bushin jutsu,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush crawl,0,0,0,0,0,1,0,0
bush trimming,0,0,0,0,0,1,0,0
bushy raging,0,0,0,0,0,1,0,0
bushel,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bushy box,0,0,0,0,0,1,0,0
bush30,0,0,0,0,0,1,0,0
george w bush,0,0,0,0,0,1,0,0
bush gang,0,0,0,0,0,1,0,0
bush hogging,0,0,0,0,0,1,0,0
bushh,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bushwood payout thanks playing sorry hassle delay,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,1,0,0
full bush dues,0,0,0,0,0,1,0,0
bush 911 war terror ploy destroy world powers eurasian subcontinent,0,0,0,0,0,1,0,0
kamala harris event thank,0,0,0,0,0,1,0,0
kamala,0,0,0,0,0,1,0,0
overthrow us government,0,0,0,0,0,1,0,0
top secret government information,0,0,0,0,0,1,0,0
used amazon account purchase suspicious item attract attention government,0,0,0,0,0,1,0,0
intervening time japanese government deliberately sought deceive united states false statements expressions hope continued peace,0,0,0,0,0,1,0,0
governments electrical scheme take society may pray devil gods however mercy insolence,0,0,0,0,0,1,0,0
110 million americans live amongst high levels air pollution federal government considers harmful health,0,0,0,0,0,1,0,0
didnrkfjakrnrkenej government track us way,0,0,0,0,0,1,0,0
greedy government,0,0,0,0,0,1,0,0
government vacation money,0,0,0,0,0,1,0,0
government ruining lives,0,0,0,0,0,1,0,0
beyoncé government,0,0,0,0,0,1,0,0
green leaves actual lettuce stop spying government,0,0,0,0,0,1,0,0
killin commies overthrowin governments,0,0,0,0,0,1,0,0
government spying us,0,0,0,0,0,1,0,0
big government best government,0,0,0,0,0,1,0,0
bringing government lemonroe,0,0,0,0,0,1,0,0
government taxes scam appreciate,0,0,0,0,0,1,0,0
super turbo car part government nt want,0,0,0,0,0,1,0,0
stop trying buy government secrets even find cia endindianspying,0,0,0,0,0,1,0,0
damn government keeps stealing money socialist programs,0,0,0,0,0,1,0,0
refund performance fake scam government caught hurl atmosphere,0,0,0,0,0,1,0,0
collective government bitching,0,0,0,0,0,1,0,0
government taxing lasagna thanks obama,0,0,0,0,0,1,0,0
shirt government theft,0,0,0,0,0,1,0,0
get money government,0,0,0,0,0,1,0,0
arrest government,0,0,0,0,0,1,0,0
20tax n government things,0,0,0,0,0,1,0,0
taxation government regulated theft,0,0,0,0,0,1,0,0
nt need yo government handouts,0,0,0,0,0,1,0,0
nigerian government,0,0,0,0,0,1,0,0
brian kemp blowing government spending,0,0,0,0,0,1,0,0
government mandated payment friend,0,0,0,0,0,1,0,0
ive robbed big government,0,0,0,0,0,1,0,0
oppressive government taxes,0,0,0,0,0,1,0,0
defeating government plus interest,0,0,0,0,0,1,0,0
non gmo government conspiracy potatoes,0,0,0,0,0,1,0,0
funding new leninist government,0,0,0,0,0,1,0,0
requesting government name back,0,0,0,0,0,1,0,0
gypsys government conspiracy,0,0,0,0,0,1,0,0
supposed overthrow government dont caffeine system,0,0,0,0,0,1,0,0
yay government,0,0,0,0,0,1,0,0
50 like government,0,0,0,0,0,1,0,0
us government,0,0,0,0,0,1,0,0
getting sister drunk birthday giving government cut,0,0,0,0,0,1,1,0
venmo operated government eliminate coins,0,0,0,0,0,1,0,0
government shutdown fake drill,0,0,0,0,0,1,0,0
gov stumpys,0,0,0,0,0,1,0,0
gov meal taxi,0,0,0,0,0,1,0,0
tax refund gov,0,0,0,0,0,1,0,0
real though gov cup tip bc blended chai best part week,0,0,0,0,0,1,0,0
keep sending money around like gov think pulling heist chill,0,0,0,0,0,1,0,0
ap gov pdf book,0,0,0,0,0,1,0,0
fed gov project,0,0,0,0,0,1,0,0
spaceforcegov part 1,0,0,0,0,0,1,0,0
ap gov notes,0,0,0,0,0,1,0,0
hate new york state department health,0,0,0,0,0,1,0,0
dps corrupt,0,0,0,0,0,1,0,0
clintons corruption,0,0,0,0,0,1,0,0
putinn,0,0,0,0,0,1,0,0
funds putin watermelon farm,0,0,0,0,0,1,0,0
putin russia,0,0,0,0,0,1,0,0
biological weapons putin,0,0,0,0,0,1,0,0
putin,0,0,0,0,0,1,0,0
putin,0,0,0,0,0,1,0,0
putin balls,0,0,0,0,0,1,0,0
vladimir putin guest appearance law order svu,0,0,0,0,0,1,0,0
putin bae,0,0,0,0,0,1,0,0
putin campaign fund,0,0,0,0,0,1,0,0
putin fries,0,0,0,0,0,1,0,0
putin,0,0,0,0,0,1,0,0
putinbay,0,0,0,0,0,1,0,0
putin bae,0,0,0,0,0,1,0,0
professional ncaa league services putin,0,0,0,0,0,1,0,0
putin,0,0,0,0,0,1,0,0
putin khabib,0,0,0,0,0,1,0,0
putin,0,0,0,0,0,1,0,0
putin army,0,0,0,0,0,1,0,0
putin birthday,0,0,0,0,0,1,1,0
damnit putin,0,0,0,0,0,1,0,0
putin vodka,0,0,0,0,0,1,0,0
putin,0,0,0,0,0,1,0,0
conor mcgregor beating putin benefit america allies worldwide,0,0,0,0,0,1,0,0
putin fault,0,0,0,0,0,1,0,0
ca nt wait weekend puting calendar festivalbeer,0,0,0,0,0,1,0,0
vlad putin,0,0,0,0,0,1,0,0
biological weapons putin,0,0,0,0,0,1,0,0
putin watching,0,0,0,0,0,1,0,0
putinn,0,0,0,0,0,1,0,0
funds putin watermelon farm,0,0,0,0,0,1,0,0
putin russia,0,0,0,0,0,1,0,0
clintons corruption,0,0,0,0,0,1,0,0
commissioner corruption,0,0,0,0,0,1,0,0
political corruption,0,0,0,0,0,1,0,0
republican,0,0,0,0,0,1,0,0
republican,0,0,0,0,0,1,0,0
nun republican accountants,0,0,0,0,0,1,0,0
republicans,0,0,0,0,0,1,0,0
republican,0,0,0,0,0,1,0,0
young republicans,0,0,0,0,0,1,0,0
vote republican,0,0,0,0,0,1,0,0
trashy republican,0,0,0,0,0,1,0,0
dees nutz mayor republican candidate,0,0,0,0,0,1,0,0
underestimating depravity republicans,0,0,0,0,0,1,0,0
donation republican party,0,0,0,0,0,1,0,0
republicans lot stress boy,0,0,0,0,0,1,0,0
republican,0,0,0,0,0,1,0,0
enough money join young republican party,0,0,0,0,0,1,0,0
vote republican,0,0,0,0,0,1,0,0
republican party,0,0,0,0,0,1,0,0
bruin republicans social,0,0,0,0,0,1,0,0
dog republican,0,0,0,0,0,1,0,0
make democrats cry hat,0,0,0,0,0,1,0,0
vegan liberal extra democrat hot dogs,0,0,0,0,0,1,0,0
democrat,0,0,0,0,0,1,0,0
democrat,0,0,0,0,0,1,0,0
aggie democrats,0,0,0,0,0,1,0,0
marc snyder democrat,0,0,0,0,0,1,0,0
count vote democrats ballot,0,0,0,0,0,1,0,0
democratic convention nola,0,0,0,0,0,1,0,0
protective barrier deceptions sorcerers democrats,0,0,0,0,0,1,0,0
activities fair virginia law democrats,0,0,0,0,0,1,0,0
democratic primary campaign contributions,0,0,0,0,0,1,0,0
democrats,0,0,0,0,0,1,0,0
democratic trump replacement fund augsep kitty,0,0,0,0,0,1,0,0
democratic football convention,0,0,0,0,0,1,0,0
taylor swift democrat,0,0,0,0,0,1,0,0
democratic policy,0,0,0,0,0,1,0,0
democratic party,0,0,0,0,0,1,0,0
democrat libtard diminished iq retardation cry baby fund,0,0,0,0,0,1,0,0
auburn democrats dues tshirt,0,0,0,0,0,1,0,0
democratic transactions,0,0,0,0,0,1,0,0
democrat stuff,0,0,0,0,0,1,0,0
thanks support democratic party,0,0,0,0,0,1,0,0
gotten mugs obama hillary postcards,0,0,0,0,0,1,0,0
live capitalist society one eats free wanted hand would voted hillary,0,0,0,0,0,1,0,0
chillary clinton yeet,0,0,0,0,0,1,0,0
whynothillary2020,0,0,0,0,0,1,0,0
michelle obama arms,0,0,0,0,0,1,0,0
fishy feminine comer clintons obamas keep tight call mother,0,0,0,0,0,1,0,0
still waiting cheese bread shout michelle obama,0,0,0,0,0,1,0,0
hey remember saw obamas,0,0,0,0,0,1,0,0
sunday morning struggle french toast emoji thanksobama,0,0,0,0,0,1,0,0
obama tastee subs,0,0,0,0,0,1,0,0
obamas ponchos,0,0,0,0,0,1,0,0
thanks obama,0,0,0,0,0,1,0,0
obamacar,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama toenails,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
happy bday obama,0,0,0,0,0,1,0,0
obama cares,0,0,0,0,0,1,0,0
obamaa,0,0,0,0,0,1,0,0
obama bday bash,0,0,0,0,0,1,0,0
obama special,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
could eat gluten bush president thanksobama,0,0,0,0,0,1,0,0
miss carbs miss obama,0,0,0,0,0,1,0,0
obama basedgod,0,0,0,0,0,1,0,0
hey um think someone afraid obama called barracknophobic,0,0,0,0,0,1,0,0
thanks obama,0,0,0,0,0,1,0,0
obamaa,0,0,0,0,0,1,0,0
thanks obama,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
much change obama brought,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama fan club fees,0,0,0,0,0,1,0,0
true queen forever first lady michelle lavaughn robinson obama,0,0,0,0,0,1,0,0
obama sorry late,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
famous obama,0,0,0,0,0,1,0,0
famous obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
aperol spritz obama birthday,0,0,0,0,0,1,1,0
obama llama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
copy obama birth certificate although sure fake,0,0,0,0,0,1,0,0
obama arizona,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
jabroni bologna rhyme thanks obama,0,0,0,0,0,1,0,0
obamacare,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama means family,0,0,0,0,0,1,0,0
obamacare,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
michelle obama arms,0,0,0,0,0,1,0,0
obama special,0,0,0,0,0,1,0,0
thanks obama,0,0,0,0,0,1,0,0
obamacare fantasy football,0,0,0,0,0,1,0,0
thanks obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
malia obama future wifr,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama legacy,0,0,0,0,0,1,0,0
dream barrack obama,0,0,0,0,0,1,0,0
schfifty five michelle obama,0,0,0,0,0,1,0,0
mrs obama honor u200d,0,0,0,0,0,1,0,0
obama nicholas cage,0,0,0,0,0,1,0,0
obamacare,0,0,0,0,0,1,0,0
dumbest anti traditional disrespectful dolphins football player fantasy football league keep change obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
malia obama sighting,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
said like obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
obama black bean burrito,0,0,0,0,0,1,0,0
michelle obama tix,0,0,0,0,0,1,0,0
cubbies obama,0,0,0,0,0,1,0,0
mobama part 2,0,0,0,0,0,1,0,0
obamaamama,0,0,0,0,0,1,0,0
obama football,0,0,0,0,0,1,0,0
obama change,0,0,0,0,0,1,0,0
love bed obama,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
queen michelle obama,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
obama tax,0,0,0,0,0,1,0,0
love obama,0,0,0,0,0,1,0,0
michelle obama tickets,0,0,0,0,0,1,0,0
disappointing ufc fight thanks obama,0,0,0,0,0,1,0,0
caviar obama,0,0,0,0,0,1,0,0
obama care,0,0,0,0,0,1,0,0
obamacare,0,0,0,0,0,1,0,0
michelle obama undying love,0,0,0,0,0,1,0,0
obama coffee,0,0,0,0,0,1,0,0
obama turned frogs gay,0,0,0,0,0,1,0,0
obamacare,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,1,0,0
give aunt jenny michelle obama tix,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,1,0,0
president rubies,0,0,0,0,0,1,0,0
sponsoring leyzer president,0,0,0,0,0,1,0,0
wayne rooney president,0,0,0,0,0,1,0,0
dke presidents george w george bush rutherford b hayes,0,0,0,0,0,1,0,0
president,0,0,0,0,0,1,0,0
presidents,0,0,0,0,0,1,0,0
presidents men,0,0,0,0,0,1,0,0
dead president,0,0,0,0,0,1,0,0
us president calvin coolidge president born fourth july born plymouth 741872,0,0,0,0,0,1,0,0
donate marco rubio presidential campaign 2020,0,0,0,0,0,1,0,0
president lincoln,0,0,0,0,0,1,0,0
hon hon hon chocolate crêpe ze best president macaron would approve,0,0,0,0,0,1,0,0
presidential stuff,0,0,0,0,0,1,0,0
liz president,0,0,0,0,0,1,0,0
beans president,0,0,0,0,0,1,0,0
large vice president,0,0,0,0,0,1,0,0
donation committee reelect president jim garboden,0,0,0,0,0,1,0,0
could eat gluten bush president thanksobama,0,0,0,0,0,1,0,0
waffle emoji leslie knope president,0,0,0,0,0,1,0,0
hawks nest presidents weekend february jenn bowen,0,0,0,0,0,1,0,0
gary president 2020,0,0,0,0,0,1,0,0
president bump administration term 2,0,0,0,0,0,1,0,0
karen president,0,0,0,0,0,1,0,0
bdubs w president,0,0,0,0,0,1,0,0
happy birthday mr president,0,0,0,0,0,1,1,0
assistant senior vice president,0,0,0,0,0,1,0,0
hail garbage president trashrecyclingcompostsewer aug sept due 822,0,0,0,0,0,1,0,0
presidential dues,0,0,0,0,0,1,0,0
miguel president,0,0,0,0,0,1,0,0
go president,0,0,0,0,0,1,0,0
forward christina reestini president,0,0,0,0,0,1,0,0
second least favorite president buschh,0,0,0,0,0,1,0,0
madame vice president,0,0,0,0,0,1,0,0
donald trump president 2020,0,0,0,0,0,1,0,0
kwame brown 4 president,0,0,0,0,0,1,0,0
reagan kennedy,0,0,0,0,0,1,0,0
pence,0,0,0,0,0,1,0,0
100 mike pence,0,0,0,0,0,1,0,0
mike pence tax,0,0,0,0,0,1,0,0
melania,0,0,0,0,0,1,0,0
melania,0,0,0,0,0,1,0,0
melania,0,0,0,0,0,1,0,0
melania,0,0,0,0,0,1,0,0
poor melania donald sexually assault everyone,0,0,0,0,0,1,0,0
run better fundraising campaign politicians,0,0,0,0,0,1,0,0
metro politician museum farts ticket,0,0,0,0,0,1,0,0
still ca nt believe voted donald trump,0,0,0,0,0,1,0,0
voted eyes,0,0,0,0,0,1,0,0
pity vote,0,0,0,0,0,1,0,0
geaux vote,0,0,0,0,0,1,0,0
get vote protest payment,0,0,0,0,0,1,0,0
pre votes care bra,0,0,0,0,0,1,0,0
vote pedro,0,0,0,0,0,1,0,0
vote scott,0,0,0,0,0,1,0,0
probably voted trump,0,0,0,0,0,1,0,0
voters veterans,0,0,0,0,0,1,0,0
anything vote,0,0,0,0,0,1,0,0
letting pups vote,0,0,0,0,0,1,0,0
clay voted jill stein,0,0,0,0,0,1,0,0
much monica america even voted,0,0,0,0,0,1,0,0
caterpillar nt think time second chance win game debated voted,0,0,0,0,0,1,0,0
vote cubby gear,0,0,0,0,0,1,0,0
charlie baker voted best govna tue united states,0,0,0,0,0,1,0,0
vote 4 kelli,0,0,0,0,0,1,0,0
live capitalist society one eats free wanted hand would voted hillary,0,0,0,0,0,1,0,0
vote pt prom queen,0,0,0,0,0,1,0,0
vote beto,0,0,0,0,0,1,0,0
vote pedro,0,0,0,0,0,1,0,0
kavanaugh voted betting politics absolute low,0,0,0,0,0,1,0,0
voted hillary,0,0,0,0,0,1,0,0
buying cruz votes,0,0,0,0,0,1,0,0
vote bobby shmurda president 2022,0,0,0,0,0,1,0,0
voter fraud stuff,0,0,0,0,0,1,0,0
bribe vote beto,0,0,0,0,0,1,0,0
kanye sexist everyone needs vote november 6th,0,0,0,0,0,1,0,0
vote georgia buy tshirt woo,0,0,0,0,0,1,0,0
future council member represent district 5 vote,0,0,0,0,0,1,0,0
mayor vibe city always vote,0,0,0,0,0,1,0,0
modi champ,0,0,0,0,0,1,0,0
modi,0,0,0,0,0,1,0,0
courtesy donald,0,0,0,0,0,1,0,0
donald,0,0,0,0,0,1,0,0
donald j trump impeachment defense fund fundraiser hosted gemch,0,0,0,0,0,1,0,0
donald trump 2020 reelection fund top supporter account stand anthem,0,0,0,0,0,1,0,0
additional funds add yearly donation donald trump foundation,0,0,0,0,0,1,0,0
asian trump,0,0,0,0,0,1,0,0
pray trump,0,0,0,0,0,1,0,0
trump 2020,0,0,0,0,0,1,0,0
trump,0,0,0,0,0,1,0,0
